photo_a,photo_b,breed_a,breed_b,pile_a,pile_b,dhash_distance,phash_distance,confirmed_copy,exact_copy,same_breed,crosses_piles,pile_pair
n02106382-Bouvier_des_Flandres/n02106382_1454.jpg,n02106382-Bouvier_des_Flandres/n02106382_2021.jpg,n02106382-Bouvier_des_Flandres,n02106382-Bouvier_des_Flandres,train,train,3,6,True,False,True,False,train-train
n02111129-Leonberg/n02111129_1178.jpg,n02111129-Leonberg/n02111129_593.jpg,n02111129-Leonberg,n02111129-Leonberg,val,val,3,4,True,False,True,False,val-val
n02111129-Leonberg/n02111129_1832.jpg,n02111129-Leonberg/n02111129_253.jpg,n02111129-Leonberg,n02111129-Leonberg,train,train,3,4,True,False,True,False,train-train
n02111129-Leonberg/n02111129_3388.jpg,n02111129-Leonberg/n02111129_4792.jpg,n02111129-Leonberg,n02111129-Leonberg,val,train,3,0,True,False,True,True,train-val
n02111129-Leonberg/n02111129_4017.jpg,n02111129-Leonberg/n02111129_571.jpg,n02111129-Leonberg,n02111129-Leonberg,train,train,3,4,True,False,True,False,train-train
n02087046-toy_terrier/n02087046_2419.jpg,n02087046-toy_terrier/n02087046_6003.jpg,n02087046-toy_terrier,n02087046-toy_terrier,val,train,4,8,True,False,True,True,train-val
n02088094-Afghan_hound/n02088094_1270.jpg,n02088094-Afghan_hound/n02088094_3989.jpg,n02088094-Afghan_hound,n02088094-Afghan_hound,train,val,4,6,True,False,True,True,train-val
n02089973-English_foxhound/n02089973_2045.jpg,n02089973-English_foxhound/n02089973_2608.jpg,n02089973-English_foxhound,n02089973-English_foxhound,train,train,4,2,True,False,True,False,train-train
n02094114-Norfolk_terrier/n02094114_1676.jpg,n02094114-Norfolk_terrier/n02094114_3172.jpg,n02094114-Norfolk_terrier,n02094114-Norfolk_terrier,train,train,4,8,True,False,True,False,train-train
n02095570-Lakeland_terrier/n02095570_2418.jpg,n02095570-Lakeland_terrier/n02095570_3711.jpg,n02095570-Lakeland_terrier,n02095570-Lakeland_terrier,test,test,4,8,True,False,True,False,test-test
n02097474-Tibetan_terrier/n02097474_494.jpg,n02097474-Tibetan_terrier/n02097474_6306.jpg,n02097474-Tibetan_terrier,n02097474-Tibetan_terrier,test,train,4,10,True,False,True,True,train-test
n02102480-Sussex_spaniel/n02102480_4373.jpg,n02102480-Sussex_spaniel/n02102480_5651.jpg,n02102480-Sussex_spaniel,n02102480-Sussex_spaniel,train,test,4,4,True,False,True,True,train-test
n02102480-Sussex_spaniel/n02102480_5031.jpg,n02102480-Sussex_spaniel/n02102480_5734.jpg,n02102480-Sussex_spaniel,n02102480-Sussex_spaniel,train,test,4,2,True,False,True,True,train-test
n02105251-briard/n02105251_224.jpg,n02105251-briard/n02105251_8560.jpg,n02105251-briard,n02105251-briard,train,train,4,10,True,False,True,False,train-train
n02105251-briard/n02105251_4893.jpg,n02105251-briard/n02105251_7600.jpg,n02105251-briard,n02105251-briard,train,train,4,10,True,False,True,False,train-train
n02108000-EntleBucher/n02108000_3113.jpg,n02108000-EntleBucher/n02108000_3497.jpg,n02108000-EntleBucher,n02108000-EntleBucher,train,test,4,0,True,False,True,True,train-test
n02110627-affenpinscher/n02110627_11783.jpg,n02110627-affenpinscher/n02110627_12025.jpg,n02110627-affenpinscher,n02110627-affenpinscher,val,train,4,10,True,False,True,True,train-val
n02110627-affenpinscher/n02110627_12431.jpg,n02110627-affenpinscher/n02110627_4433.jpg,n02110627-affenpinscher,n02110627-affenpinscher,val,test,4,4,True,False,True,True,val-test
n02111129-Leonberg/n02111129_1940.jpg,n02111129-Leonberg/n02111129_3884.jpg,n02111129-Leonberg,n02111129-Leonberg,train,train,4,2,True,False,True,False,train-train
n02111129-Leonberg/n02111129_2330.jpg,n02111129-Leonberg/n02111129_4903.jpg,n02111129-Leonberg,n02111129-Leonberg,train,train,4,6,True,False,True,False,train-train
n02111129-Leonberg/n02111129_571.jpg,n02111129-Leonberg/n02111129_976.jpg,n02111129-Leonberg,n02111129-Leonberg,train,val,4,4,True,False,True,True,train-val
n02115641-dingo/n02115641_13565.jpg,n02115641-dingo/n02115641_6577.jpg,n02115641-dingo,n02115641-dingo,val,train,4,10,True,False,True,True,train-val
n02091134-whippet/n02091134_16337.jpg,n02105251-briard/n02105251_4659.jpg,n02091134-whippet,n02105251-briard,train,train,5,6,True,False,False,False,train-train
n02093859-Kerry_blue_terrier/n02093859_2579.jpg,n02093859-Kerry_blue_terrier/n02093859_998.jpg,n02093859-Kerry_blue_terrier,n02093859-Kerry_blue_terrier,train,train,5,4,True,False,True,False,train-train
n02094114-Norfolk_terrier/n02094114_1676.jpg,n02094114-Norfolk_terrier/n02094114_754.jpg,n02094114-Norfolk_terrier,n02094114-Norfolk_terrier,train,train,5,4,True,False,True,False,train-train
n02095889-Sealyham_terrier/n02095889_2162.jpg,n02095889-Sealyham_terrier/n02095889_4649.jpg,n02095889-Sealyham_terrier,n02095889-Sealyham_terrier,val,train,5,4,True,False,True,True,train-val
n02097474-Tibetan_terrier/n02097474_2113.jpg,n02097474-Tibetan_terrier/n02097474_4287.jpg,n02097474-Tibetan_terrier,n02097474-Tibetan_terrier,train,train,5,6,True,False,True,False,train-train
n02099712-Labrador_retriever/n02099712_5689.jpg,n02099712-Labrador_retriever/n02099712_6619.jpg,n02099712-Labrador_retriever,n02099712-Labrador_retriever,train,val,5,6,True,False,True,True,train-val
n02102480-Sussex_spaniel/n02102480_4322.jpg,n02102480-Sussex_spaniel/n02102480_6593.jpg,n02102480-Sussex_spaniel,n02102480-Sussex_spaniel,train,train,5,4,True,False,True,False,train-train
n02102480-Sussex_spaniel/n02102480_5031.jpg,n02102480-Sussex_spaniel/n02102480_8240.jpg,n02102480-Sussex_spaniel,n02102480-Sussex_spaniel,train,val,5,8,True,False,True,True,train-val
n02105251-briard/n02105251_4659.jpg,n02105251-briard/n02105251_7647.jpg,n02105251-briard,n02105251-briard,train,train,5,6,True,False,True,False,train-train
n02106550-Rottweiler/n02106550_11693.jpg,n02106550-Rottweiler/n02106550_6074.jpg,n02106550-Rottweiler,n02106550-Rottweiler,train,test,5,6,True,False,True,True,train-test
n02108422-bull_mastiff/n02108422_1166.jpg,n02108422-bull_mastiff/n02108422_647.jpg,n02108422-bull_mastiff,n02108422-bull_mastiff,val,val,5,2,True,False,True,False,val-val
