photo_a,photo_b,breed_a,breed_b,pile_a,pile_b,dhash_distance,phash_distance,confirmed_copy,exact_copy,same_breed,crosses_piles,pile_pair
n02085782-Japanese_spaniel/n02085782_1059.jpg,n02086240-Shih-Tzu/n02086240_12314.jpg,n02085782-Japanese_spaniel,n02086240-Shih-Tzu,train,val,8,22,False,False,False,True,train-val
n02085782-Japanese_spaniel/n02085782_1059.jpg,n02110806-basenji/n02110806_1674.jpg,n02085782-Japanese_spaniel,n02110806-basenji,train,train,8,28,False,False,False,False,train-train
n02085782-Japanese_spaniel/n02085782_126.jpg,n02095314-wire-haired_fox_terrier/n02095314_227.jpg,n02085782-Japanese_spaniel,n02095314-wire-haired_fox_terrier,train,train,8,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10397.jpg,n02085936-Maltese_dog/n02085936_7394.jpg,n02085936-Maltese_dog,n02085936-Maltese_dog,train,val,8,8,False,False,True,True,train-val
n02085936-Maltese_dog/n02085936_10625.jpg,n02085936-Maltese_dog/n02085936_2832.jpg,n02085936-Maltese_dog,n02085936-Maltese_dog,train,val,8,24,False,False,True,True,train-val
n02085936-Maltese_dog/n02085936_10625.jpg,n02086079-Pekinese/n02086079_1451.jpg,n02085936-Maltese_dog,n02086079-Pekinese,train,train,8,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02093754-Border_terrier/n02093754_5891.jpg,n02085936-Maltese_dog,n02093754-Border_terrier,train,train,8,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02109525-Saint_Bernard/n02109525_2008.jpg,n02085936-Maltese_dog,n02109525-Saint_Bernard,train,train,8,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02115913-dhole/n02115913_1060.jpg,n02085936-Maltese_dog,n02115913-dhole,train,val,8,34,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_137.jpg,n02105505-komondor/n02105505_3380.jpg,n02085936-Maltese_dog,n02105505-komondor,val,train,8,14,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02093754-Border_terrier/n02093754_5891.jpg,n02085936-Maltese_dog,n02093754-Border_terrier,val,train,8,26,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02105641-Old_English_sheepdog/n02105641_8517.jpg,n02085936-Maltese_dog,n02105641-Old_English_sheepdog,val,train,8,32,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02112018-Pomeranian/n02112018_2691.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,val,val,8,20,False,False,False,False,val-val
n02085936-Maltese_dog/n02085936_3326.jpg,n02105641-Old_English_sheepdog/n02105641_8576.jpg,n02085936-Maltese_dog,n02105641-Old_English_sheepdog,train,test,8,18,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_3326.jpg,n02111500-Great_Pyrenees/n02111500_5618.jpg,n02085936-Maltese_dog,n02111500-Great_Pyrenees,train,val,8,26,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_3326.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,train,train,8,38,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02112018-Pomeranian/n02112018_6121.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,train,train,8,26,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3580.jpg,n02099712-Labrador_retriever/n02099712_3776.jpg,n02085936-Maltese_dog,n02099712-Labrador_retriever,train,train,8,26,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3580.jpg,n02105641-Old_English_sheepdog/n02105641_6735.jpg,n02085936-Maltese_dog,n02105641-Old_English_sheepdog,train,test,8,26,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_6278.jpg,n02099712-Labrador_retriever/n02099712_3776.jpg,n02085936-Maltese_dog,n02099712-Labrador_retriever,train,train,8,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8224.jpg,n02093428-American_Staffordshire_terrier/n02093428_17557.jpg,n02085936-Maltese_dog,n02093428-American_Staffordshire_terrier,train,val,8,26,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_8224.jpg,n02110806-basenji/n02110806_1674.jpg,n02085936-Maltese_dog,n02110806-basenji,train,train,8,34,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8224.jpg,n02112018-Pomeranian/n02112018_6121.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,train,train,8,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8350.jpg,n02086079-Pekinese/n02086079_1451.jpg,n02085936-Maltese_dog,n02086079-Pekinese,train,train,8,28,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02086079-Pekinese/n02086079_937.jpg,n02086079-Pekinese,n02086079-Pekinese,train,train,8,28,False,False,True,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02091467-Norwegian_elkhound/n02091467_6240.jpg,n02086079-Pekinese,n02091467-Norwegian_elkhound,train,train,8,22,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02091831-Saluki/n02091831_10823.jpg,n02086079-Pekinese,n02091831-Saluki,train,train,8,36,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02086240-Shih-Tzu/n02086240_1927.jpg,n02086079-Pekinese,n02086240-Shih-Tzu,train,train,8,24,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02093754-Border_terrier/n02093754_5891.jpg,n02086079-Pekinese,n02093754-Border_terrier,train,train,8,34,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02105641-Old_English_sheepdog/n02105641_1505.jpg,n02086079-Pekinese,n02105641-Old_English_sheepdog,train,val,8,24,False,False,False,True,train-val
n02086079-Pekinese/n02086079_937.jpg,n02111889-Samoyed/n02111889_4142.jpg,n02086079-Pekinese,n02111889-Samoyed,train,train,8,30,False,False,False,False,train-train
n02086240-Shih-Tzu/n02086240_12314.jpg,n02105641-Old_English_sheepdog/n02105641_8576.jpg,n02086240-Shih-Tzu,n02105641-Old_English_sheepdog,val,test,8,28,False,False,False,True,val-test
n02086240-Shih-Tzu/n02086240_323.jpg,n02088364-beagle/n02088364_11130.jpg,n02086240-Shih-Tzu,n02088364-beagle,test,train,8,28,False,False,False,True,train-test
n02087046-toy_terrier/n02087046_4647.jpg,n02116738-African_hunting_dog/n02116738_5683.jpg,n02087046-toy_terrier,n02116738-African_hunting_dog,test,train,8,20,False,False,False,True,train-test
n02088238-basset/n02088238_10113.jpg,n02112018-Pomeranian/n02112018_7552.jpg,n02088238-basset,n02112018-Pomeranian,train,train,8,26,False,False,False,False,train-train
n02088238-basset/n02088238_9717.jpg,n02107908-Appenzeller/n02107908_2272.jpg,n02088238-basset,n02107908-Appenzeller,train,train,8,26,False,False,False,False,train-train
n02088364-beagle/n02088364_2000.jpg,n02091134-whippet/n02091134_15251.jpg,n02088364-beagle,n02091134-whippet,train,train,8,24,False,False,False,False,train-train
n02088364-beagle/n02088364_2000.jpg,n02110806-basenji/n02110806_1674.jpg,n02088364-beagle,n02110806-basenji,train,train,8,32,False,False,False,False,train-train
n02088364-beagle/n02088364_2661.jpg,n02105641-Old_English_sheepdog/n02105641_8576.jpg,n02088364-beagle,n02105641-Old_English_sheepdog,test,test,8,38,False,False,False,False,test-test
n02088364-beagle/n02088364_2661.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02088364-beagle,n02112018-Pomeranian,test,train,8,24,False,False,False,True,train-test
n02088632-bluetick/n02088632_2055.jpg,n02110806-basenji/n02110806_4072.jpg,n02088632-bluetick,n02110806-basenji,test,val,8,22,False,False,False,True,val-test
n02089973-English_foxhound/n02089973_1803.jpg,n02091244-Ibizan_hound/n02091244_4281.jpg,n02089973-English_foxhound,n02091244-Ibizan_hound,test,train,8,26,False,False,False,True,train-test
n02089973-English_foxhound/n02089973_382.jpg,n02089973-English_foxhound/n02089973_981.jpg,n02089973-English_foxhound,n02089973-English_foxhound,train,train,8,16,False,False,True,False,train-train
n02089973-English_foxhound/n02089973_504.jpg,n02091635-otterhound/n02091635_3615.jpg,n02089973-English_foxhound,n02091635-otterhound,test,train,8,22,False,False,False,True,train-test
n02090379-redbone/n02090379_2114.jpg,n02096585-Boston_bull/n02096585_1172.jpg,n02090379-redbone,n02096585-Boston_bull,train,train,8,28,False,False,False,False,train-train
n02091467-Norwegian_elkhound/n02091467_2122.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02091467-Norwegian_elkhound,n02112018-Pomeranian,train,train,8,34,False,False,False,False,train-train
n02091467-Norwegian_elkhound/n02091467_3098.jpg,n02107312-miniature_pinscher/n02107312_1207.jpg,n02091467-Norwegian_elkhound,n02107312-miniature_pinscher,train,train,8,26,False,False,False,False,train-train
n02091467-Norwegian_elkhound/n02091467_6240.jpg,n02111889-Samoyed/n02111889_4142.jpg,n02091467-Norwegian_elkhound,n02111889-Samoyed,train,train,8,28,False,False,False,False,train-train
n02091831-Saluki/n02091831_2586.jpg,n02105641-Old_English_sheepdog/n02105641_8576.jpg,n02091831-Saluki,n02105641-Old_English_sheepdog,train,test,8,32,False,False,False,True,train-test
n02092002-Scottish_deerhound/n02092002_296.jpg,n02099429-curly-coated_retriever/n02099429_448.jpg,n02092002-Scottish_deerhound,n02099429-curly-coated_retriever,train,train,8,12,False,False,False,False,train-train
n02092339-Weimaraner/n02092339_439.jpg,n02107312-miniature_pinscher/n02107312_254.jpg,n02092339-Weimaraner,n02107312-miniature_pinscher,train,train,8,20,False,False,False,False,train-train
n02092339-Weimaraner/n02092339_439.jpg,n02116738-African_hunting_dog/n02116738_4732.jpg,n02092339-Weimaraner,n02116738-African_hunting_dog,train,train,8,32,False,False,False,False,train-train
n02093256-Staffordshire_bullterrier/n02093256_2557.jpg,n02104365-schipperke/n02104365_1852.jpg,n02093256-Staffordshire_bullterrier,n02104365-schipperke,train,test,8,24,False,False,False,True,train-test
n02093256-Staffordshire_bullterrier/n02093256_3325.jpg,n02110806-basenji/n02110806_4051.jpg,n02093256-Staffordshire_bullterrier,n02110806-basenji,train,test,8,26,False,False,False,True,train-test
n02093428-American_Staffordshire_terrier/n02093428_17557.jpg,n02094114-Norfolk_terrier/n02094114_2706.jpg,n02093428-American_Staffordshire_terrier,n02094114-Norfolk_terrier,val,train,8,34,False,False,False,True,train-val
n02093428-American_Staffordshire_terrier/n02093428_17557.jpg,n02098286-West_Highland_white_terrier/n02098286_617.jpg,n02093428-American_Staffordshire_terrier,n02098286-West_Highland_white_terrier,val,train,8,28,False,False,False,True,train-val
n02093428-American_Staffordshire_terrier/n02093428_17557.jpg,n02110806-basenji/n02110806_5238.jpg,n02093428-American_Staffordshire_terrier,n02110806-basenji,val,train,8,26,False,False,False,True,train-val
n02093428-American_Staffordshire_terrier/n02093428_3098.jpg,n02104365-schipperke/n02104365_2031.jpg,n02093428-American_Staffordshire_terrier,n02104365-schipperke,train,train,8,26,False,False,False,False,train-train
n02093647-Bedlington_terrier/n02093647_2427.jpg,n02096585-Boston_bull/n02096585_1172.jpg,n02093647-Bedlington_terrier,n02096585-Boston_bull,train,train,8,30,False,False,False,False,train-train
n02093647-Bedlington_terrier/n02093647_2427.jpg,n02098413-Lhasa/n02098413_17759.jpg,n02093647-Bedlington_terrier,n02098413-Lhasa,train,train,8,26,False,False,False,False,train-train
n02093754-Border_terrier/n02093754_5891.jpg,n02099601-golden_retriever/n02099601_1454.jpg,n02093754-Border_terrier,n02099601-golden_retriever,train,train,8,22,False,False,False,False,train-train
n02093859-Kerry_blue_terrier/n02093859_2202.jpg,n02102973-Irish_water_spaniel/n02102973_3584.jpg,n02093859-Kerry_blue_terrier,n02102973-Irish_water_spaniel,train,train,8,18,False,False,False,False,train-train
n02093859-Kerry_blue_terrier/n02093859_321.jpg,n02104365-schipperke/n02104365_6667.jpg,n02093859-Kerry_blue_terrier,n02104365-schipperke,train,train,8,20,False,False,False,False,train-train
n02093991-Irish_terrier/n02093991_4282.jpg,n02110958-pug/n02110958_14179.jpg,n02093991-Irish_terrier,n02110958-pug,train,test,8,26,False,False,False,True,train-test
n02094114-Norfolk_terrier/n02094114_1497.jpg,n02111129-Leonberg/n02111129_3573.jpg,n02094114-Norfolk_terrier,n02111129-Leonberg,train,test,8,26,False,False,False,True,train-test
n02094114-Norfolk_terrier/n02094114_161.jpg,n02101006-Gordon_setter/n02101006_3062.jpg,n02094114-Norfolk_terrier,n02101006-Gordon_setter,train,train,8,22,False,False,False,False,train-train
n02094114-Norfolk_terrier/n02094114_1984.jpg,n02097658-silky_terrier/n02097658_3140.jpg,n02094114-Norfolk_terrier,n02097658-silky_terrier,train,test,8,26,False,False,False,True,train-test
n02094258-Norwich_terrier/n02094258_1840.jpg,n02107312-miniature_pinscher/n02107312_1207.jpg,n02094258-Norwich_terrier,n02107312-miniature_pinscher,train,train,8,26,False,False,False,False,train-train
n02095314-wire-haired_fox_terrier/n02095314_1116.jpg,n02095314-wire-haired_fox_terrier/n02095314_2742.jpg,n02095314-wire-haired_fox_terrier,n02095314-wire-haired_fox_terrier,train,train,8,6,False,False,True,False,train-train
n02095570-Lakeland_terrier/n02095570_1437.jpg,n02095570-Lakeland_terrier/n02095570_5800.jpg,n02095570-Lakeland_terrier,n02095570-Lakeland_terrier,train,train,8,16,False,False,True,False,train-train
n02095570-Lakeland_terrier/n02095570_1445.jpg,n02095570-Lakeland_terrier/n02095570_3113.jpg,n02095570-Lakeland_terrier,n02095570-Lakeland_terrier,train,train,8,22,False,False,True,False,train-train
n02095570-Lakeland_terrier/n02095570_1445.jpg,n02112018-Pomeranian/n02112018_1348.jpg,n02095570-Lakeland_terrier,n02112018-Pomeranian,train,test,8,32,False,False,False,True,train-test
n02095570-Lakeland_terrier/n02095570_2748.jpg,n02095570-Lakeland_terrier/n02095570_816.jpg,n02095570-Lakeland_terrier,n02095570-Lakeland_terrier,train,train,8,22,False,False,True,False,train-train
n02095570-Lakeland_terrier/n02095570_5159.jpg,n02106662-German_shepherd/n02106662_12028.jpg,n02095570-Lakeland_terrier,n02106662-German_shepherd,train,train,8,26,False,False,False,False,train-train
n02095570-Lakeland_terrier/n02095570_5800.jpg,n02098413-Lhasa/n02098413_4926.jpg,n02095570-Lakeland_terrier,n02098413-Lhasa,train,val,8,28,False,False,False,True,train-val
n02095889-Sealyham_terrier/n02095889_1208.jpg,n02095889-Sealyham_terrier/n02095889_610.jpg,n02095889-Sealyham_terrier,n02095889-Sealyham_terrier,train,train,8,10,False,False,True,False,train-train
n02095889-Sealyham_terrier/n02095889_3159.jpg,n02095889-Sealyham_terrier/n02095889_6531.jpg,n02095889-Sealyham_terrier,n02095889-Sealyham_terrier,train,train,8,14,False,False,True,False,train-train
n02095889-Sealyham_terrier/n02095889_3651.jpg,n02095889-Sealyham_terrier/n02095889_61.jpg,n02095889-Sealyham_terrier,n02095889-Sealyham_terrier,train,train,8,10,False,False,True,False,train-train
n02096177-cairn/n02096177_2006.jpg,n02105056-groenendael/n02105056_4873.jpg,n02096177-cairn,n02105056-groenendael,train,train,8,30,False,False,False,False,train-train
n02096177-cairn/n02096177_4520.jpg,n02098105-soft-coated_wheaten_terrier/n02098105_408.jpg,n02096177-cairn,n02098105-soft-coated_wheaten_terrier,val,test,8,20,False,False,False,True,val-test
n02096177-cairn/n02096177_4520.jpg,n02110958-pug/n02110958_14179.jpg,n02096177-cairn,n02110958-pug,val,test,8,30,False,False,False,True,val-test
n02096177-cairn/n02096177_4520.jpg,n02113799-standard_poodle/n02113799_1922.jpg,n02096177-cairn,n02113799-standard_poodle,val,train,8,22,False,False,False,True,train-val
n02096177-cairn/n02096177_4801.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02096177-cairn,n02112018-Pomeranian,train,train,8,28,False,False,False,False,train-train
n02096437-Dandie_Dinmont/n02096437_1070.jpg,n02096437-Dandie_Dinmont/n02096437_4494.jpg,n02096437-Dandie_Dinmont,n02096437-Dandie_Dinmont,train,train,8,14,False,False,True,False,train-train
n02096585-Boston_bull/n02096585_1172.jpg,n02098413-Lhasa/n02098413_17759.jpg,n02096585-Boston_bull,n02098413-Lhasa,train,train,8,32,False,False,False,False,train-train
n02097130-giant_schnauzer/n02097130_2416.jpg,n02102973-Irish_water_spaniel/n02102973_4510.jpg,n02097130-giant_schnauzer,n02102973-Irish_water_spaniel,test,train,8,24,False,False,False,True,train-test
n02097474-Tibetan_terrier/n02097474_1095.jpg,n02116738-African_hunting_dog/n02116738_7340.jpg,n02097474-Tibetan_terrier,n02116738-African_hunting_dog,val,val,8,24,False,False,False,False,val-val
n02097474-Tibetan_terrier/n02097474_5523.jpg,n02110958-pug/n02110958_326.jpg,n02097474-Tibetan_terrier,n02110958-pug,train,val,8,28,False,False,False,True,train-val
n02097474-Tibetan_terrier/n02097474_6280.jpg,n02107312-miniature_pinscher/n02107312_254.jpg,n02097474-Tibetan_terrier,n02107312-miniature_pinscher,train,train,8,28,False,False,False,False,train-train
n02098105-soft-coated_wheaten_terrier/n02098105_205.jpg,n02101388-Brittany_spaniel/n02101388_2970.jpg,n02098105-soft-coated_wheaten_terrier,n02101388-Brittany_spaniel,train,train,8,20,False,False,False,False,train-train
n02098413-Lhasa/n02098413_17759.jpg,n02101556-clumber/n02101556_7528.jpg,n02098413-Lhasa,n02101556-clumber,train,train,8,26,False,False,False,False,train-train
n02098413-Lhasa/n02098413_17759.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02098413-Lhasa,n02112018-Pomeranian,train,train,8,28,False,False,False,False,train-train
n02098413-Lhasa/n02098413_17759.jpg,n02112018-Pomeranian/n02112018_6121.jpg,n02098413-Lhasa,n02112018-Pomeranian,train,train,8,30,False,False,False,False,train-train
n02099267-flat-coated_retriever/n02099267_1095.jpg,n02099267-flat-coated_retriever/n02099267_5745.jpg,n02099267-flat-coated_retriever,n02099267-flat-coated_retriever,train,train,8,22,False,False,True,False,train-train
n02099267-flat-coated_retriever/n02099267_5415.jpg,n02099429-curly-coated_retriever/n02099429_1966.jpg,n02099267-flat-coated_retriever,n02099429-curly-coated_retriever,train,val,8,16,False,False,False,True,train-val
n02099267-flat-coated_retriever/n02099267_693.jpg,n02108000-EntleBucher/n02108000_1874.jpg,n02099267-flat-coated_retriever,n02108000-EntleBucher,train,test,8,20,False,False,False,True,train-test
n02099601-golden_retriever/n02099601_1454.jpg,n02110806-basenji/n02110806_518.jpg,n02099601-golden_retriever,n02110806-basenji,train,test,8,26,False,False,False,True,train-test
n02099601-golden_retriever/n02099601_2029.jpg,n02111889-Samoyed/n02111889_3399.jpg,n02099601-golden_retriever,n02111889-Samoyed,train,train,8,28,False,False,False,False,train-train
n02099601-golden_retriever/n02099601_5051.jpg,n02108000-EntleBucher/n02108000_918.jpg,n02099601-golden_retriever,n02108000-EntleBucher,train,test,8,26,False,False,False,True,train-test
n02099601-golden_retriever/n02099601_7771.jpg,n02105641-Old_English_sheepdog/n02105641_3723.jpg,n02099601-golden_retriever,n02105641-Old_English_sheepdog,train,train,8,26,False,False,False,False,train-train
n02099601-golden_retriever/n02099601_7993.jpg,n02110958-pug/n02110958_14179.jpg,n02099601-golden_retriever,n02110958-pug,train,test,8,24,False,False,False,True,train-test
n02099601-golden_retriever/n02099601_7993.jpg,n02113799-standard_poodle/n02113799_1922.jpg,n02099601-golden_retriever,n02113799-standard_poodle,train,train,8,20,False,False,False,False,train-train
n02099712-Labrador_retriever/n02099712_7937.jpg,n02100236-German_short-haired_pointer/n02100236_5735.jpg,n02099712-Labrador_retriever,n02100236-German_short-haired_pointer,val,val,8,20,False,False,False,False,val-val
n02100583-vizsla/n02100583_3274.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02100583-vizsla,n02112018-Pomeranian,train,train,8,22,False,False,False,False,train-train
n02100735-English_setter/n02100735_10086.jpg,n02107312-miniature_pinscher/n02107312_2300.jpg,n02100735-English_setter,n02107312-miniature_pinscher,test,train,8,20,False,False,False,True,train-test
n02100735-English_setter/n02100735_4813.jpg,n02107312-miniature_pinscher/n02107312_254.jpg,n02100735-English_setter,n02107312-miniature_pinscher,train,train,8,22,False,False,False,False,train-train
n02100877-Irish_setter/n02100877_92.jpg,n02112018-Pomeranian/n02112018_5697.jpg,n02100877-Irish_setter,n02112018-Pomeranian,train,train,8,30,False,False,False,False,train-train
n02101006-Gordon_setter/n02101006_3103.jpg,n02102177-Welsh_springer_spaniel/n02102177_715.jpg,n02101006-Gordon_setter,n02102177-Welsh_springer_spaniel,test,train,8,22,False,False,False,True,train-test
n02101388-Brittany_spaniel/n02101388_2429.jpg,n02115913-dhole/n02115913_1060.jpg,n02101388-Brittany_spaniel,n02115913-dhole,train,val,8,22,False,False,False,True,train-val
n02102177-Welsh_springer_spaniel/n02102177_3032.jpg,n02115913-dhole/n02115913_1060.jpg,n02102177-Welsh_springer_spaniel,n02115913-dhole,test,val,8,24,False,False,False,True,val-test
n02102318-cocker_spaniel/n02102318_10218.jpg,n02105056-groenendael/n02105056_6827.jpg,n02102318-cocker_spaniel,n02105056-groenendael,val,train,8,32,False,False,False,True,train-val
n02102973-Irish_water_spaniel/n02102973_1609.jpg,n02106166-Border_collie/n02106166_3395.jpg,n02102973-Irish_water_spaniel,n02106166-Border_collie,train,train,8,28,False,False,False,False,train-train
n02102973-Irish_water_spaniel/n02102973_4913.jpg,n02104365-schipperke/n02104365_999.jpg,n02102973-Irish_water_spaniel,n02104365-schipperke,test,train,8,32,False,False,False,True,train-test
n02104029-kuvasz/n02104029_1278.jpg,n02104029-kuvasz/n02104029_2150.jpg,n02104029-kuvasz,n02104029-kuvasz,train,val,8,16,False,False,True,True,train-val
n02104365-schipperke/n02104365_7629.jpg,n02107312-miniature_pinscher/n02107312_1207.jpg,n02104365-schipperke,n02107312-miniature_pinscher,test,train,8,28,False,False,False,True,train-test
n02105056-groenendael/n02105056_3123.jpg,n02111277-Newfoundland/n02111277_4263.jpg,n02105056-groenendael,n02111277-Newfoundland,test,train,8,26,False,False,False,True,train-test
n02105251-briard/n02105251_3551.jpg,n02105251-briard/n02105251_8078.jpg,n02105251-briard,n02105251-briard,val,train,8,8,False,False,True,True,train-val
n02105251-briard/n02105251_6705.jpg,n02106550-Rottweiler/n02106550_10555.jpg,n02105251-briard,n02106550-Rottweiler,train,train,8,26,False,False,False,False,train-train
n02105251-briard/n02105251_7349.jpg,n02105251-briard/n02105251_8094.jpg,n02105251-briard,n02105251-briard,train,train,8,6,False,False,True,False,train-train
n02105412-kelpie/n02105412_6385.jpg,n02108551-Tibetan_mastiff/n02108551_2596.jpg,n02105412-kelpie,n02108551-Tibetan_mastiff,train,train,8,16,False,False,False,False,train-train
n02105505-komondor/n02105505_2942.jpg,n02105505-komondor/n02105505_43.jpg,n02105505-komondor,n02105505-komondor,train,train,8,10,False,False,True,False,train-train
n02105505-komondor/n02105505_3713.jpg,n02105505-komondor/n02105505_4090.jpg,n02105505-komondor,n02105505-komondor,test,test,8,12,False,False,True,False,test-test
n02105641-Old_English_sheepdog/n02105641_8576.jpg,n02112018-Pomeranian/n02112018_5697.jpg,n02105641-Old_English_sheepdog,n02112018-Pomeranian,test,train,8,36,False,False,False,True,train-test
n02107312-miniature_pinscher/n02107312_1207.jpg,n02107312-miniature_pinscher/n02107312_254.jpg,n02107312-miniature_pinscher,n02107312-miniature_pinscher,train,train,8,24,False,False,True,False,train-train
n02107312-miniature_pinscher/n02107312_1207.jpg,n02111129-Leonberg/n02111129_4677.jpg,n02107312-miniature_pinscher,n02111129-Leonberg,train,train,8,32,False,False,False,False,train-train
n02107312-miniature_pinscher/n02107312_1207.jpg,n02113624-toy_poodle/n02113624_8943.jpg,n02107312-miniature_pinscher,n02113624-toy_poodle,train,train,8,26,False,False,False,False,train-train
n02107312-miniature_pinscher/n02107312_1207.jpg,n02113712-miniature_poodle/n02113712_112.jpg,n02107312-miniature_pinscher,n02113712-miniature_poodle,train,train,8,34,False,False,False,False,train-train
n02107312-miniature_pinscher/n02107312_1207.jpg,n02113799-standard_poodle/n02113799_1922.jpg,n02107312-miniature_pinscher,n02113799-standard_poodle,train,train,8,22,False,False,False,False,train-train
n02107312-miniature_pinscher/n02107312_254.jpg,n02113624-toy_poodle/n02113624_3864.jpg,n02107312-miniature_pinscher,n02113624-toy_poodle,train,train,8,32,False,False,False,False,train-train
n02107312-miniature_pinscher/n02107312_254.jpg,n02113624-toy_poodle/n02113624_8943.jpg,n02107312-miniature_pinscher,n02113624-toy_poodle,train,train,8,28,False,False,False,False,train-train
n02107683-Bernese_mountain_dog/n02107683_5946.jpg,n02115913-dhole/n02115913_1060.jpg,n02107683-Bernese_mountain_dog,n02115913-dhole,train,val,8,30,False,False,False,True,train-val
n02108422-bull_mastiff/n02108422_3086.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02108422-bull_mastiff,n02112018-Pomeranian,train,train,8,34,False,False,False,False,train-train
n02109047-Great_Dane/n02109047_12467.jpg,n02111500-Great_Pyrenees/n02111500_9116.jpg,n02109047-Great_Dane,n02111500-Great_Pyrenees,val,train,8,26,False,False,False,True,train-val
n02109047-Great_Dane/n02109047_12467.jpg,n02115913-dhole/n02115913_1060.jpg,n02109047-Great_Dane,n02115913-dhole,val,val,8,30,False,False,False,False,val-val
n02109047-Great_Dane/n02109047_875.jpg,n02113712-miniature_poodle/n02113712_2021.jpg,n02109047-Great_Dane,n02113712-miniature_poodle,test,train,8,26,False,False,False,True,train-test
n02110185-Siberian_husky/n02110185_7413.jpg,n02111889-Samoyed/n02111889_597.jpg,n02110185-Siberian_husky,n02111889-Samoyed,train,train,8,26,False,False,False,False,train-train
n02110627-affenpinscher/n02110627_2157.jpg,n02111277-Newfoundland/n02111277_7062.jpg,n02110627-affenpinscher,n02111277-Newfoundland,train,train,8,24,False,False,False,False,train-train
n02110806-basenji/n02110806_1674.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02110806-basenji,n02112018-Pomeranian,train,train,8,26,False,False,False,False,train-train
n02110806-basenji/n02110806_1674.jpg,n02112018-Pomeranian/n02112018_6121.jpg,n02110806-basenji,n02112018-Pomeranian,train,train,8,34,False,False,False,False,train-train
n02110958-pug/n02110958_14179.jpg,n02113799-standard_poodle/n02113799_1922.jpg,n02110958-pug,n02113799-standard_poodle,test,train,8,28,False,False,False,True,train-test
n02111129-Leonberg/n02111129_1501.jpg,n02113799-standard_poodle/n02113799_1572.jpg,n02111129-Leonberg,n02113799-standard_poodle,train,train,8,20,False,False,False,False,train-train
n02111129-Leonberg/n02111129_1503.jpg,n02111129-Leonberg/n02111129_3499.jpg,n02111129-Leonberg,n02111129-Leonberg,val,test,8,8,False,False,True,True,val-test
n02111129-Leonberg/n02111129_188.jpg,n02111129-Leonberg/n02111129_4048.jpg,n02111129-Leonberg,n02111129-Leonberg,train,train,8,6,False,False,True,False,train-train
n02111129-Leonberg/n02111129_4677.jpg,n02113624-toy_poodle/n02113624_8943.jpg,n02111129-Leonberg,n02113624-toy_poodle,train,train,8,32,False,False,False,False,train-train
n02111129-Leonberg/n02111129_4779.jpg,n02112018-Pomeranian/n02112018_5349.jpg,n02111129-Leonberg,n02112018-Pomeranian,val,val,8,30,False,False,False,False,val-val
n02111277-Newfoundland/n02111277_7395.jpg,n02111277-Newfoundland/n02111277_939.jpg,n02111277-Newfoundland,n02111277-Newfoundland,train,train,8,14,False,False,True,False,train-train
n02111500-Great_Pyrenees/n02111500_5618.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02111500-Great_Pyrenees,n02112018-Pomeranian,val,train,8,30,False,False,False,True,train-val
